npcStationID,systemID,regionID,securityStatus,npcStationName
60008281,30005260,10000067,0.364385,Keri VI - Moon 1 - Amarr Trade Registry Archives
60008284,30003473,10000043,0.518156,Fahruni XI - Moon 13 - Amarr Trade Registry Bureau Offices
60008287,30003474,10000043,0.415743,Sahda IV - Moon 7 - Amarr Trade Registry Information Center
60008290,30003473,10000043,0.518156,Fahruni VI - Amarr Trade Registry Bureau Offices
60008293,30003480,10000043,0.295886,Amod V - Amarr Trade Registry Archives
60008296,30002973,10000036,0.759169,Lisudeh IV - Moon 13 - Amarr Trade Registry Information Center
60008299,30002973,10000036,0.759169,Lisudeh V - Moon 14 - Amarr Trade Registry Bureau Offices
60008302,30002972,10000036,0.596576,Gheth VI - Amarr Trade Registry Archives
60008305,30002974,10000036,0.659473,Mehatoor IV - Amarr Trade Registry Archives
60008308,30004137,10000052,0.323171,Omam VII - Moon 7 - Amarr Trade Registry Bureau Offices
60008311,30004137,10000052,0.323171,Omam VII - Amarr Trade Registry Bureau Offices
60008314,30004136,10000052,0.320811,Mod II - Amarr Trade Registry Bureau Offices
60008317,30004137,10000052,0.323171,Omam VII - Moon 6 - Amarr Trade Registry Information Center
60008320,30004269,10000054,0.400524,Rashagh VI - Amarr Trade Registry Bureau Offices
60008323,30004268,10000054,0.455178,Shenda VI - Moon 12 - Amarr Trade Registry Information Center
60008326,30004269,10000054,0.400524,Rashagh III - Moon 1 - Amarr Trade Registry Information Center
60008329,30004269,10000054,0.400524,Rashagh IV - Moon 2 - Amarr Trade Registry Information Center
60008332,30001700,10000020,0.653494,Remoriu IV - Moon 1 - Amarr Trade Registry Information Center
60008335,30001700,10000020,0.653494,Remoriu V - Moon 6 - Amarr Trade Registry Bureau Offices
60008338,30001700,10000020,0.653494,Remoriu V - Moon 7 - Amarr Trade Registry Bureau Offices
60008341,30001700,10000020,0.653494,Remoriu VI - Moon 1 - Amarr Trade Registry Bureau Offices
60008344,30003092,10000038,0.556722,Komaa VI - Moon 19 - Amarr Trade Registry Bureau Offices
60008347,30003092,10000038,0.556722,Komaa V - Moon 3 - Amarr Trade Registry Bureau Offices
60008350,30003097,10000038,0.660755,Satalama II - Amarr Trade Registry Archives
60008353,30003094,10000038,0.488355,Imata VII - Amarr Trade Registry Archives
60008356,30005289,10000067,0.525594,Nasreri V - Moon 4 - Amarr Trade Registry Information Center
60008359,30005290,10000067,0.537723,Heorah V - Moon 7 - Amarr Trade Registry Bureau Offices
60008362,30005293,10000067,0.573759,Doza I - Amarr Trade Registry Information Center
60008365,30005289,10000067,0.525594,Nasreri VII - Moon 4 - Amarr Trade Registry Bureau Offices
60008368,30002279,10000043,0.8099,Safizon II - Moon 1 - Amarr Navy Assembly Plant
60008371,30002277,10000043,0.716798,Ebtesham V - Amarr Navy Assembly Plant
60008374,30002282,10000043,0.949,Bhizheba IX - Moon 1 - Amarr Navy Logistic Support
60008377,30002277,10000043,0.716798,Ebtesham VI - Moon 2 - Amarr Navy Assembly Plant
60008380,30004237,10000054,0.229465,Kenahehab VII - Moon 4 - Amarr Navy Assembly Plant
60008383,30004237,10000054,0.229465,Kenahehab IX - Moon 4 - Amarr Navy Assembly Plant
60008386,30004239,10000054,0.244672,Kamih V - Amarr Navy Logistic Support
60008389,30004237,10000054,0.229465,Kenahehab VI - Moon 11 - Amarr Navy Assembly Plant
60008392,30005229,10000067,0.771331,Diaderi VIII - Moon 4 - Amarr Navy Assembly Plant
60008395,30005234,10000067,0.34512,Beke VI - Moon 4 - Amarr Navy Logistic Support
60008398,30005229,10000067,0.771331,Diaderi II - Amarr Navy Assembly Plant
60008401,30005231,10000067,0.457643,Pashanai III - Moon 2 - Amarr Navy Assembly Plant
60008404,30003531,10000043,0.653281,Hisoufad X - Moon 15 - Amarr Navy Assembly Plant
60008407,30003532,10000043,0.690712,Jesoyeh IX - Moon 15 - Amarr Navy Testing Facilities
60008410,30003537,10000043,0.478576,Erzoh V - Moon 14 - Amarr Navy Testing Facilities
60008413,30003530,10000043,0.441866,Raravath IV - Amarr Navy Assembly Plant
60008416,30001661,10000020,0.43818,Gyerzen IX - Moon 15 - Amarr Navy Testing Facilities
60008419,30001660,10000020,0.64884,Dabrid IV - Moon 6 - Amarr Navy Assembly Plant
60008422,30001658,10000020,0.822145,Mani VII - Moon 10 - Amarr Navy Assembly Plant
60008425,30001661,10000020,0.43818,Gyerzen X - Moon 8 - Amarr Navy Testing Facilities
60008428,30003496,10000043,0.805291,Nakri VI - Moon 1 - Amarr Navy Logistic Support
60008431,30003493,10000043,0.840705,Youl VII - Moon 10 - Amarr Navy Logistic Support
60008434,30003498,10000043,0.573415,Sharhelund VI - Moon 3 - Amarr Navy Assembly Plant
60008437,30003497,10000043,0.524679,Zaimeth IX - Moon 15 - Amarr Navy Assembly Plant
60008440,30004284,10000054,0.103369,Defsunun IX - Moon 15 - Amarr Navy Assembly Plant
60008443,30004283,10000054,0.162919,Shafrak VIII - Moon 9 - Amarr Navy Assembly Plant
60008446,30004280,10000054,0.28601,Nalnifan VI - Moon 3 - Amarr Navy Assembly Plant
60008449,30004286,10000054,0.229008,Yahyerer IV - Moon 9 - Amarr Navy Testing Facilities
60008452,30005060,10000065,0.504533,Ordion VII - Moon 16 - Amarr Navy Testing Facilities
60008455,30005057,10000065,0.598175,Shaha IV - Moon 1 - Amarr Navy Assembly Plant
60008458,30005060,10000065,0.504533,Ordion IV - Moon 2 - Amarr Navy Testing Facilities
60008461,30005059,10000065,0.494895,Misha IV - Moon 3 - Amarr Navy Assembly Plant
60008464,30004110,10000052,0.490505,Finid X - Moon 1 - Amarr Navy Assembly Plant
60008467,30004112,10000052,0.512884,Mandoo III - Moon 13 - Amarr Navy Testing Facilities
60008470,30004111,10000052,0.503344,Yarebap VII - Moon 18 - Amarr Navy Assembly Plant
60008473,30004111,10000052,0.503344,Yarebap VI - Moon 5 - Amarr Navy Assembly Plant
60008476,30004296,10000054,0.295658,Bapraya X - Moon 6 - Amarr Navy Assembly Plant
60008479,30004288,10000054,0.38559,Ghekon V - Moon 11 - Amarr Navy Logistic Support
60008482,30004296,10000054,0.295658,Bapraya XI - Moon 4 - Amarr Navy Logistic Support
60008485,30004288,10000054,0.38559,Ghekon IV - Moon 8 - Amarr Navy Assembly Plant
60008488,30002189,10000043,0.949,Hedion V - Moon 9 - Court Chamberlain Bureau
60008491,30002192,10000043,0.734746,Irnin VIII - Moon 8 - Court Chamberlain Bureau
60008494,30002187,10000043,0.949,Amarr VIII (Oris) - Emperor Family Academy
60008497,30002193,10000043,0.916477,Kehour VIII - Moon 1 - Emperor Family Bureau
60008500,30002190,10000043,0.940368,Mabnen IV - Moon 1 - Emperor Family Bureau
60008503,30002191,10000043,0.813027,Toshabia VI - Moon 6 - Emperor Family Bureau
60008506,30004079,10000052,0.629298,Aphend VII - Moon 4 - Emperor Family Academy
60008509,30004077,10000052,0.481277,Hiroudeh VIII - Moon 3 - Emperor Family Bureau
60008512,30004083,10000052,0.693878,Gensela X - Emperor Family Bureau
60008515,30004078,10000052,0.618912,Dresi I - Moon 18 - Emperor Family Bureau
60008518,30001677,10000020,0.611164,Thashkarai VII - Moon 1 - Emperor Family Bureau
60008521,30001676,10000020,0.526744,Mimen VIII - Emperor Family Bureau
60008524,30001679,10000020,0.647908,Unkah VI - Moon 7 - Emperor Family Bureau
60008527,30001676,10000020,0.526744,Mimen X - Emperor Family Bureau
60008530,30002992,10000036,0.808523,Akes V - Moon 2 - Emperor Family Academy
60008533,30002993,10000036,0.647601,Riavayed IX - Moon 2 - Emperor Family Bureau
60008536,30002988,10000036,0.582039,Nakatre II - Emperor Family Bureau
60008539,30002993,10000036,0.647601,Riavayed II - Emperor Family Bureau
60008542,30002977,10000036,0.386265,Arayar VII - Moon 16 - Emperor Family Bureau
60008545,30002980,10000036,0.335651,Sosan II - Emperor Family Academy
60008548,30002980,10000036,0.335651,Sosan III - Moon 4 - Emperor Family Academy
60008551,30002975,10000036,0.36698,Roushzar II - Emperor Family Bureau
60008554,30005052,10000065,0.601999,Soumi V - Moon 4 - Emperor Family Bureau
60008557,30005052,10000065,0.601999,Soumi I - Moon 1 - Emperor Family Bureau
60008560,30005054,10000065,0.648393,Nare VI - Moon 16 - Emperor Family Bureau
60008563,30005052,10000065,0.601999,Soumi VII - Moon 1 - Emperor Family Bureau
60008566,30004239,10000054,0.244672,Kamih VII - Moon 4 - Emperor Family Bureau
60008569,30004240,10000054,0.36078,Hier IV - Moon 3 - Emperor Family Bureau
60008572,30004240,10000054,0.36078,Hier VII - Emperor Family Bureau
60008575,30004241,10000054,0.25062,Jasson I - Moon 4 - Emperor Family Bureau
60008578,30005030,10000065,0.396833,Fensi V - Moon 1 - Emperor Family Bureau
60008581,30005034,10000065,0.395947,Bridi II - Moon 1 - Emperor Family Academy
60008584,30005031,10000065,0.351497,Nebian VIII - Moon 4 - Emperor Family Bureau
60008587,30005035,10000065,0.438171,Ami XI - Moon 1 - Emperor Family Bureau
60008590,30005276,10000067,0.297987,Sharza VII - Moon 5 - Emperor Family Bureau
60008593,30005276,10000067,0.297987,Sharza VI - Moon 4 - Emperor Family Bureau
60008596,30005275,10000067,0.274415,Azedi III - Emperor Family Bureau
60008599,30005276,10000067,0.297987,Sharza VII - Moon 3 - Emperor Family Bureau
60008602,30005039,10000065,0.617346,Leva XI - Moon 8 - Emperor Family Bureau
60008605,30005043,10000065,0.830615,Nakregde VII - Moon 1 - Emperor Family Bureau
60008608,30005040,10000065,0.576118,Nishah VII - Moon 5 - Emperor Family Treasury
60008611,30005039,10000065,0.617346,Leva II - Emperor Family Bureau
60008614,30004095,10000052,0.618488,Kador Prime VI - Moon 1 - Kador Family Bureau
60008617,30004096,10000052,0.599686,Khafis VII - Moon 3 - Kador Family Bureau
60008620,30004095,10000052,0.618488,Kador Prime I - Kador Family Bureau
60008623,30004084,10000052,0.513195,Ghesis V - Moon 3 - Kador Family Bureau
60008626,30004087,10000052,0.483655,Gonan VI - Moon 12 - Kador Family Bureau
60008629,30004087,10000052,0.483655,Gonan I - Moon 1 - Kador Family Bureau
60008632,30004155,10000052,0.837563,Shemah VIII - Moon 2 - Kador Family Bureau
60008635,30004157,10000052,0.828088,Ithar VI - Moon 14 - Kador Family Academy
60008638,30004160,10000052,0.836696,Zorrabed IX - Moon 14 - Kador Family Academy
60008641,30004142,10000052,0.811302,Hikansog VIII - Moon 16 - Kador Family Bureau
60008644,30004146,10000052,0.846263,Salah III - Kador Family Bureau
60008647,30004147,10000052,0.815058,Akhmoh VII - Moon 6 - Kador Family Academy
60008650,30003522,10000043,0.949,Sarum Prime VI - Moon 7 - Sarum Family Assembly Plant
60008653,30003525,10000043,0.717179,Bagodan VIII - Moon 6 - Sarum Family Logistic Support
60008656,30003521,10000043,0.662153,Alkabsi V - Sarum Family Logistic Support
60008659,30003508,10000043,0.789506,Sayartchen V - Moon 2 - Sarum Family Logistic Support
60008662,30003512,10000043,0.799274,Abaim V - Moon 1 - Sarum Family Assembly Plant
60008665,30003509,10000043,0.739668,Gosalav VI - Sarum Family Logistic Support
60008668,30003494,10000043,0.737273,Ekid X - Sarum Family Logistic Support
60008671,30003496,10000043,0.805291,Nakri V - Moon 5 - Sarum Family Assembly Plant
60008674,30003498,10000043,0.573415,Sharhelund VIII - Moon 5 - Sarum Family Assembly Plant
60008677,30003541,10000043,0.353254,Faswiba IX - Moon 8 - Sarum Family Assembly Plant
60008680,30003541,10000043,0.353254,Faswiba VIII - Moon 11 - Sarum Family Assembly Plant
60008683,30003543,10000043,0.379878,Zanka V - Moon 9 - Sarum Family Testing Facilities
60008686,30005038,10000065,0.913908,Kor-Azor Prime IV (Eclipticum) - Moon Griklaeum - Kor-Azor Family Bureau
60008689,30005040,10000065,0.576118,Nishah VII - Moon 5 - Kor-Azor Family Treasury
60008692,30005038,10000065,0.913908,Kor-Azor Prime II - Kor-Azor Family Bureau
60008695,30005045,10000065,0.770299,Nahyeen VIII - Moon 1 - Kor-Azor Family Bureau
60008698,30005044,10000065,0.773588,Danyana VI - Moon 8 - Kor-Azor Family Bureau
60008701,30005045,10000065,0.770299,Nahyeen IX - Moon 3 - Kor-Azor Family Bureau
60008704,30005082,10000065,0.407628,Enal VIII - Moon 13 - Kor-Azor Family Bureau
60008707,30005085,10000065,0.367557,Ranni VIII - Moon 5 - Kor-Azor Family Academy
60008710,30005085,10000065,0.367557,Ranni VIII - Moon 6 - Kor-Azor Family Bureau
60008713,30005035,10000065,0.438171,Ami X - Moon 17 - Kor-Azor Family Bureau
60008716,30005031,10000065,0.351497,Nebian V - Moon 14 - Kor-Azor Family Bureau
60008719,30005032,10000065,0.340894,Khabara VII - Moon 12 - Kor-Azor Family Bureau
60008722,30002231,10000043,0.740023,Ardishapur Prime IX - Moon 17 - Ardishapur Family Bureau
60008725,30002233,10000043,0.710418,Dakba I - Ardishapur Family Academy
60008728,30002233,10000043,0.710418,Dakba VII - Ardishapur Family Treasury
60008731,30002259,10000043,0.706806,Sahdil III - Moon 1 - Ardishapur Family Bureau
60008734,30002262,10000043,0.581325,Nalu X - Moon 4 - Ardishapur Family Academy
60008737,30002262,10000043,0.581325,Nalu X - Moon 1 - Ardishapur Family Treasury
60008740,30002210,10000043,0.531256,Joppaya IX - Moon 9 - Ardishapur Family Bureau
60008743,30002215,10000043,0.454842,Sakhti VIII - Moon 5 - Ardishapur Family Bureau
60008746,30002216,10000043,0.426876,Aldali VI - Moon 1 - Ardishapur Family Bureau
60008749,30002202,10000043,0.468422,Narai III - Moon 1 - Ardishapur Family Bureau
60008752,30002199,10000043,0.64456,Bashakru VII - Moon 5 - Ardishapur Family Bureau
60008755,30002201,10000043,0.479472,Shuria XI - Moon 2 - Ardishapur Family Bureau
60008758,30001671,10000020,0.832134,Tash-Murkon Prime V - Moon 5 - Tash-Murkon Family Bureau
60008761,30001674,10000020,0.891444,Hilaban II - Moon 7 - Tash-Murkon Family Academy
60008764,30001671,10000020,0.832134,Tash-Murkon Prime V - Moon 1 - Tash-Murkon Family Bureau
60008767,30001651,10000020,0.709062,Nafomeh VIII - Moon 2 - Tash-Murkon Family Bureau
60008770,30001654,10000020,0.554138,Matyas V - Moon 8 - Tash-Murkon Family Bureau
60008773,30001651,10000020,0.709062,Nafomeh VII - Moon 18 - Tash-Murkon Family Bureau
60008776,30001689,10000020,0.645109,Asesamy VI - Moon 13 - Tash-Murkon Family Academy
60008779,30001688,10000020,0.736159,Onazel VII - Moon 2 - Tash-Murkon Family Bureau
60008782,30001690,10000020,0.791946,Hostni VII - Moon 8 - Tash-Murkon Family Bureau
60008785,30001699,10000020,0.509937,Siyi VI - Tash-Murkon Family Academy
60008788,30001699,10000020,0.509937,Siyi IV - Moon 14 - Tash-Murkon Family Treasury
60008791,30001699,10000020,0.509937,Siyi V - Moon 2 - Tash-Murkon Family Treasury
60008794,30004078,10000052,0.618912,Dresi I - Moon 3 - Civic Court Accounting
60008797,30004078,10000052,0.618912,Dresi I - Moon 17 - Civic Court Tribunal
60008800,30004079,10000052,0.629298,Aphend VII - Moon 4 - Civic Court Accounting
60008803,30004077,10000052,0.481277,Hiroudeh VIII - Moon 2 - Civic Court Tribunal
60008806,30004147,10000052,0.815058,Akhmoh IX - Civic Court Accounting
60008809,30004147,10000052,0.815058,Akhmoh V - Moon 14 - Civic Court Law School
60008812,30004146,10000052,0.846263,Salah V - Moon 1 - Civic Court Law School
60008815,30004142,10000052,0.811302,Hikansog VIII - Moon 12 - Civic Court Tribunal
60008818,30005232,10000067,0.497449,Pamah IV - Moon 14 - Civic Court Accounting
60008821,30005231,10000067,0.457643,Pashanai V - Moon 12 - Civic Court Accounting
60008824,30005233,10000067,0.419951,Leran VI - Civic Court Accounting
60008827,30005232,10000067,0.497449,Pamah IV - Moon 10 - Civic Court Tribunal
60008830,30004273,10000054,0.163396,Soliara IX - Moon 18 - Civic Court Tribunal
60008833,30004277,10000054,0.185388,Ajna VIII - Moon 5 - Civic Court Accounting
60008836,30004273,10000054,0.163396,Soliara VII - Moon 7 - Civic Court Tribunal
60008839,30004276,10000054,0.134531,Fageras X - Civic Court Accounting
60008842,30004289,10000054,0.228142,Vaini I - Moon 1 - Civic Court Law School
60008845,30004293,10000054,0.383267,Pserz XII - Moon 4 - Civic Court Tribunal
60008848,30004296,10000054,0.295658,Bapraya XI - Moon 1 - Civic Court Tribunal
60008851,30004288,10000054,0.38559,Ghekon IV - Moon 20 - Civic Court Accounting
60008854,30004111,10000052,0.503344,Yarebap VII - Moon 8 - Civic Court Tribunal
60008857,30004115,10000052,0.574111,Kamda XII - Civic Court Tribunal
60008860,30004113,10000052,0.553991,Miah IV - Civic Court Tribunal
60008863,30004113,10000052,0.553991,Miah VII - Moon 3 - Civic Court Law School
60008866,30003490,10000043,0.810458,Khopa IX - Moon 14 - Civic Court Tribunal
60008869,30003488,10000043,0.858322,Penirgman IX - Moon 6 - Civic Court Tribunal
60008872,30003487,10000043,0.907379,Arbaz IV - Moon 11 - Civic Court Tribunal
60008875,30003491,10000043,0.90946,Ashab VII - Moon 16 - Civic Court Accounting
60008878,30001664,10000020,0.291687,Chamume III - Civic Court Law School
60008881,30001662,10000020,0.50365,Hibi VI - Moon 5 - Civic Court Tribunal
60008884,30001664,10000020,0.291687,Chamume V - Moon 7 - Civic Court Accounting
60008887,30001668,10000020,0.286131,Yong VII - Moon 6 - Civic Court Accounting
60008890,30004309,10000054,0.029147,Hophib III - Civic Court Law School
60008893,30004304,10000054,0.112508,Huna III - Civic Court Law School
60008896,30004309,10000054,0.029147,Hophib VI - Moon 2 - Civic Court Law School
60008899,30004303,10000054,0.175057,Fobiner VII - Moon 13 - Civic Court Tribunal
60008902,30002984,10000036,0.219099,Ibash V - Moon 7 - Civic Court Accounting
60008905,30002982,10000036,0.3935,Rahadalon VI - Moon 3 - Civic Court Accounting
60008908,30002987,10000036,0.16237,Ussad VI - Moon 7 - Civic Court Accounting
60008911,30002982,10000036,0.3935,Rahadalon VI - Moon 4 - Civic Court Accounting
60008914,30002270,10000043,0.411113,Avair VII - Moon 25 - Theology Council Tribunal
60008917,30002272,10000043,0.273498,Asoutar V - Moon 5 - Theology Council Accounting
60008920,30002269,10000043,0.523045,Ebo IX - Theology Council Tribunal
60008923,30002275,10000043,0.496612,Clarelam I - Theology Council Law School
60008926,30002254,10000043,0.481446,Jerma VIII - Moon 3 - Theology Council Tribunal
60008929,30002254,10000043,0.481446,Jerma VI - Moon 12 - Theology Council Tribunal
60008932,30002252,10000043,0.459159,Bika II - Theology Council Law School
60008935,30002253,10000043,0.580904,Arshat VII - Moon 4 - Theology Council Law School
60008938,30003491,10000043,0.90946,Ashab VIII - Moon 10 - Theology Council Tribunal
60008941,30003487,10000043,0.907379,Arbaz VI - Moon 8 - Theology Council Tribunal
60008944,30003488,10000043,0.858322,Penirgman VIII - Moon 2 - Theology Council Tribunal
60008947,30003488,10000043,0.858322,Penirgman V - Moon 1 - Theology Council Tribunal
60008950,30002187,10000043,0.949,Amarr VI (Zorast) - Moon 2 - Theology Council Tribunal
60008953,30002191,10000043,0.813027,Toshabia VII - Moon 5 - Theology Council Tribunal
60008956,30002188,10000043,0.893772,Boranai VII - Moon 9 - Theology Council Law School
60008959,30002191,10000043,0.813027,Toshabia I - Theology Council Tribunal
60008962,30004103,10000052,0.647333,Kothe VI - Moon 15 - Theology Council Accounting
60008965,30004102,10000052,0.909281,Inis-Ilix I - Theology Council Accounting
60008968,30004102,10000052,0.909281,Inis-Ilix II - Moon 1 - Theology Council Law School
60008971,30004102,10000052,0.909281,Inis-Ilix VI - Theology Council Accounting
60008974,30001688,10000020,0.736159,Onazel IX - Theology Council Accounting
60008977,30001690,10000020,0.791946,Hostni VII - Moon 11 - Theology Council Tribunal
60008980,30001688,10000020,0.736159,Onazel VII - Theology Council Tribunal
60008983,30001690,10000020,0.791946,Hostni VII - Moon 14 - Theology Council Tribunal
60008986,30002972,10000036,0.596576,Gheth VII - Moon 12 - Theology Council Law School
60008989,30002971,10000036,0.593644,Sasoutikh V - Moon 11 - Theology Council Accounting
60008992,30002973,10000036,0.759169,Lisudeh IV - Moon 4 - Theology Council Tribunal
60008995,30002969,10000036,0.701652,Eredan VII - Moon 1 - Theology Council Accounting
60008998,30002263,10000043,0.571162,Jarshitsan VIII - Moon 8 - Theology Council Tribunal
60009001,30002268,10000043,0.666568,Adia VI - Moon 8 - Theology Council Accounting
60009004,30002263,10000043,0.571162,Jarshitsan VI - Moon 1 - Theology Council Tribunal
60009007,30002265,10000043,0.62303,Azizora V - Moon 17 - Theology Council Tribunal
60009010,30004130,10000052,0.599191,Hostakoh VI - Moon 2 - Theology Council Tribunal
60009013,30004134,10000052,0.822517,Kasi V - Moon 9 - Theology Council Tribunal
60009016,30004134,10000052,0.822517,Kasi V - Moon 5 - Theology Council Tribunal
60009019,30004133,10000052,0.782406,Hilmar VII - Moon 17 - Theology Council Tribunal
60009022,30005225,10000067,0.443534,Alal VII - Moon 17 - Theology Council Tribunal
60009025,30005225,10000067,0.443534,Alal VII - Moon 14 - Theology Council Tribunal
60009028,30005224,10000067,0.442118,Assez VIII - Moon 21 - Theology Council Tribunal
60009031,30005221,10000067,0.467727,Zoohen III - Theology Council Tribunal
60009034,30002706,10000032,0.76192,Doussivitte VIII - Moon 20 - TransStellar Shipping Storage
60009037,30002711,10000032,0.906329,Stetille VII - Moon 3 - TransStellar Shipping Storage
60009040,30002710,10000032,0.764983,Adiere X - TransStellar Shipping Storage
60009043,30002709,10000032,0.83441,Auberulle V - TransStellar Shipping Storage
60009046,30002711,10000032,0.906329,Stetille V - Moon 1 - TransStellar Shipping Storage
60009049,30002706,10000032,0.76192,Doussivitte X - TransStellar Shipping Storage
60009052,30003824,10000048,0.620765,Archavoinet II - Moon 17 - TransStellar Shipping Storage
60009055,30003826,10000048,0.357455,Frarie VIII - Moon 3 - TransStellar Shipping Storage
60009058,30003826,10000048,0.357455,Frarie VIII - Moon 2 - TransStellar Shipping Storage
60009061,30003826,10000048,0.357455,Frarie IX - Moon 12 - TransStellar Shipping Storage
60009064,30003828,10000048,0.394321,Moclinamaud VIII - Moon 11 - TransStellar Shipping Storage
60009067,30003824,10000048,0.620765,Archavoinet II - Moon 7 - TransStellar Shipping Storage
60009070,30001721,10000020,0.291739,Saminer IX - TransStellar Shipping Storage
60009073,30001718,10000020,0.642081,Paye IX - Moon 1 - TransStellar Shipping Storage
60009076,30001718,10000020,0.642081,Paye VI - Moon 14 - TransStellar Shipping Storage
60009079,30001716,10000020,0.787519,Goni VI - TransStellar Shipping Storage
60009082,30001719,10000020,0.43391,Sagain VIII - Moon 11 - TransStellar Shipping Storage
60009085,30001718,10000020,0.642081,Paye VII - Moon 4 - TransStellar Shipping Storage
60009088,30002082,10000042,0.402952,Floseswin IX - Moon 5 - TransStellar Shipping Storage
60009091,30002089,10000042,0.385905,Avenod VIII - Moon 17 - TransStellar Shipping Storage
60009094,30002084,10000042,0.355244,Aset II - Moon 1 - TransStellar Shipping Storage
60009097,30002082,10000042,0.402952,Floseswin VIII - Moon 2 - TransStellar Shipping Storage
60009100,30002083,10000042,0.392681,Uisper V - Moon 2 - TransStellar Shipping Storage
60009103,30002088,10000042,0.353285,Vimeini VI - Moon 4 - TransStellar Shipping Storage
60009106,30002510,10000030,0.894582,Rens VIII - Moon 3 - TransStellar Shipping Storage
60009109,30002509,10000030,0.816179,Odatrik IX - Moon 2 - Urban Management Storage
60009112,30002509,10000030,0.816179,Odatrik V - Moon 1 - TransStellar Shipping Storage
60009115,30002509,10000030,0.816179,Odatrik VIII - Moon 3 - TransStellar Shipping Storage
60009118,30002508,10000030,0.879659,Trytedald VII - Moon 19 - TransStellar Shipping Storage
60009121,30002507,10000030,0.732448,Abudban VIII - Moon 19 - TransStellar Shipping Storage
60009124,30003810,10000048,0.543845,Vivanier I - TransStellar Shipping Storage
60009127,30003810,10000048,0.543845,Vivanier VII - Moon 19 - TransStellar Shipping Storage
60009130,30003810,10000048,0.543845,Vivanier VII - Moon 4 - TransStellar Shipping Storage
60009133,30003811,10000048,0.725927,Algasienan VII - Moon 3 - TransStellar Shipping Storage
60009136,30003810,10000048,0.543845,Vivanier VI - Moon 1 - TransStellar Shipping Storage
60009139,30003810,10000048,0.543845,Vivanier VII - Moon 3 - TransStellar Shipping Storage
60009142,30004095,10000052,0.618488,Kador Prime VII - Moon 1 - TransStellar Shipping Storage
60009145,30004095,10000052,0.618488,Kador Prime II - TransStellar Shipping Storage
60009148,30004094,10000052,0.571724,Nordar III - TransStellar Shipping Storage
60009151,30004095,10000052,0.618488,Kador Prime VIII - Moon 1 - TransStellar Shipping Storage
60009154,30004096,10000052,0.599686,Khafis VII - Moon 8 - TransStellar Shipping Storage
60009157,30004095,10000052,0.618488,Kador Prime IX - TransStellar Shipping Storage
60009160,30004975,10000064,0.470379,Mesybier II - TransStellar Shipping Storage
60009163,30004974,10000064,0.876884,Jolevier VII - Moon 17 - TransStellar Shipping Storage
60009166,30004977,10000064,0.397838,Yvangier V - TransStellar Shipping Storage
60009169,30004976,10000064,0.55492,Charmerout X - TransStellar Shipping Storage
60009172,30004976,10000064,0.55492,Charmerout IX - Moon 2 - TransStellar Shipping Storage
60009175,30004975,10000064,0.470379,Mesybier X - TransStellar Shipping Storage
60009178,30003001,10000036,0.56056,Mili V - Moon 1 - TransStellar Shipping Storage
60009181,30003003,10000036,0.637247,Halenan VIII - Moon 6 - TransStellar Shipping Storage
60009184,30003004,10000036,0.680707,Ulerah I - Moon 2 - TransStellar Shipping Storage
60009187,30003003,10000036,0.637247,Halenan III - TransStellar Shipping Storage
60009190,30003004,10000036,0.680707,Ulerah II - Moon 7 - TransStellar Shipping Storage
60009193,30003001,10000036,0.56056,Mili VIII - Moon 9 - TransStellar Shipping Storage
60009196,30005235,10000067,0.533899,Malma X - Moon 2 - TransStellar Shipping Storage
60009199,30005235,10000067,0.533899,Malma I - TransStellar Shipping Storage
60009202,30005231,10000067,0.457643,Pashanai IV - Moon 18 - TransStellar Shipping Storage
60009205,30005235,10000067,0.533899,Malma VI - TransStellar Shipping Storage
60009208,30005232,10000067,0.497449,Pamah V - Moon 9 - TransStellar Shipping Storage
60009211,30005234,10000067,0.34512,Beke IV - TransStellar Shipping Storage
60009214,30003451,10000042,0.726191,Dantbeinn IV - Moon 3 - TransStellar Shipping Storage
60009217,30003451,10000042,0.726191,Dantbeinn IV - TransStellar Shipping Storage
60009220,30003448,10000042,0.752286,Nifflung VII - Moon 9 - TransStellar Shipping Storage
60009223,30003452,10000042,0.672906,Irgrus IV - Moon 13 - TransStellar Shipping Storage
60009226,30003451,10000042,0.726191,Dantbeinn III - Moon 6 - TransStellar Shipping Storage
60009229,30003449,10000042,0.723155,Hakeri III - TransStellar Shipping Storage
60009232,30003453,10000042,0.761926,Orduin IX - Moon 4 - TransStellar Shipping Storage
60009235,30003453,10000042,0.761926,Orduin VIII - Moon 12 - TransStellar Shipping Storage
60009238,30003453,10000042,0.761926,Orduin VIII - Moon 7 - TransStellar Shipping Storage
60009241,30003453,10000042,0.761926,Orduin II - Moon 1 - TransStellar Shipping Storage
60009244,30003453,10000042,0.761926,Orduin IV - Moon 5 - TransStellar Shipping Storage
60009247,30003453,10000042,0.761926,Orduin V - Moon 3 - TransStellar Shipping Storage
60009250,30003361,10000041,-0.004874,VSIG-K VIII - Moon 3 - TransStellar Shipping Storage
60009253,30003362,10000041,-0.011838,RSS-KA VIII - Moon 19 - TransStellar Shipping Storage
60009256,30003364,10000041,-0.008127,DCHR-L VIII - Moon 10 - TransStellar Shipping Storage
60009259,30003361,10000041,-0.004874,VSIG-K V - Moon 8 - TransStellar Shipping Storage
60009262,30003362,10000041,-0.011838,RSS-KA VIII - Moon 15 - TransStellar Shipping Storage
